English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Indonesian Word
harbinger	1	1	0	1	0	1	0	0	0	0	pertanda
harbor	0	0	0	0	0	0	0	0	0	1	pelabuhan
hardened	1	0	1	1	0	1	0	0	0	0	mengeras
hardship	0	0	0	0	0	1	0	1	0	0	kesulitan
hardy	0	0	0	0	1	0	1	0	0	1	kuat
harlot	0	0	1	0	0	1	0	0	0	0	pelacur
harm	0	0	0	1	0	1	0	0	0	0	menyakiti
harmful	1	0	1	1	0	1	0	1	0	0	berbahaya
harmoniously	0	0	0	0	1	0	1	0	0	1	secara harmonis
harmony	0	0	0	0	1	0	1	0	0	1	harmoni
harrowing	0	0	0	1	0	1	0	0	0	0	mengerikan
harry	1	0	0	0	0	1	0	1	0	0	harry
harshness	1	0	0	1	0	1	0	0	0	0	kekerasan
harvest	0	1	0	0	1	0	1	0	0	0	memanen
haste	0	1	0	0	0	0	0	0	0	0	bergegas
hate	1	0	1	1	0	1	0	1	0	0	membenci
hateful	1	0	1	1	0	1	0	1	0	0	penuh kebencian
hating	1	0	0	0	0	1	0	0	0	0	membenci
hatred	1	0	1	1	0	1	0	1	0	0	kebencian
haughty	1	0	0	0	0	1	0	0	0	0	angkuh
haunt	0	0	0	1	0	1	0	0	0	0	menghantui
haunted	0	0	0	1	0	1	0	1	0	0	berhantu
haven	0	0	0	0	0	0	1	0	0	1	surga
havoc	1	0	0	1	0	1	0	0	0	0	malapetaka
hawk	0	0	0	1	0	0	0	0	0	0	elang
hazard	0	0	0	1	0	1	0	0	0	0	bahaya
hazardous	0	0	0	1	0	1	0	0	0	0	berbahaya
haze	0	0	0	1	0	1	0	0	0	0	kabut
headlight	0	1	0	0	0	0	0	0	0	0	lampu depan
heal	0	0	0	0	1	0	1	0	0	1	sembuh
healing	0	1	0	0	1	0	1	0	0	1	sembuh
healthful	0	0	0	0	1	0	1	0	0	0	sehat
hearing	0	0	0	1	0	1	0	0	0	0	pendengaran
hearse	0	0	0	1	0	1	0	1	0	0	mobil jenazah
heartache	0	0	0	0	0	1	0	1	0	0	duka
heartfelt	0	0	0	0	1	0	1	1	0	1	tulus
heartily	0	0	0	0	1	0	1	0	0	0	sepenuh hati
heartless	0	0	0	0	0	1	0	1	0	0	kejam
heartworm	0	0	1	0	0	0	0	0	0	0	cacing hati
heathen	0	0	0	1	0	1	0	0	0	0	kafir
heavenly	0	1	0	0	1	0	1	0	0	1	surgawi
heavens	0	0	0	0	1	0	1	0	0	1	surga
hedonism	0	0	0	0	1	1	1	0	0	0	hedonisme
heft	0	1	0	1	0	0	1	0	0	0	berat
heighten	0	0	0	1	0	1	0	0	0	0	mempertinggi
hell	1	0	1	1	0	1	0	1	0	0	neraka
hellish	1	0	1	1	0	1	0	1	0	0	jahat
helmet	0	0	0	1	0	0	1	0	0	0	helm
helper	0	0	0	0	0	0	1	0	0	1	pembantu
helpful	0	0	0	0	1	0	1	0	0	1	bermanfaat
helpless	0	0	0	1	0	1	0	1	0	0	tidak berdaya
helplessness	0	0	0	1	0	1	0	1	0	0	ketidakberdayaan
hemorrhage	0	0	1	1	0	1	0	1	0	0	pendarahan
heretic	0	0	1	0	0	1	0	0	0	0	sesat
heritage	0	0	0	0	0	0	0	0	0	1	warisan
hermaphrodite	0	0	0	0	0	1	0	0	1	0	banci
hermit	0	0	0	0	0	0	0	1	0	1	pertapa
hero	0	1	0	0	1	0	1	0	1	1	pahlawan
heroic	0	0	0	0	1	0	1	0	1	1	heroik
heroine	0	0	0	0	0	0	1	0	0	1	pahlawan wanita
heroism	0	1	0	0	1	0	1	0	1	1	kepahlawanan
herpes	0	0	1	0	0	1	0	0	0	0	herpes
herpesvirus	0	0	1	0	0	1	0	0	0	0	virus herpes
hesitation	0	0	0	1	0	1	0	0	0	0	keraguan
heyday	0	1	0	0	1	0	1	0	0	1	masa kejayaan
hide	0	0	0	1	0	0	0	0	0	0	bersembunyi
hideous	0	0	1	1	0	1	0	1	0	0	mengerikan
hiding	0	0	0	1	0	0	0	0	0	0	bersembunyi
highest	0	1	0	1	1	1	1	0	1	0	paling tinggi
hilarious	0	0	0	0	1	0	1	0	1	0	lucu sekali
hilarity	0	0	0	0	1	0	1	0	0	0	kegembiraan
hindering	0	0	0	0	0	1	0	1	0	0	menghalangi
hire	0	1	0	0	1	0	1	0	0	1	mempekerjakan
hiss	1	0	0	1	0	1	0	0	0	0	mendesis
hit	1	0	0	0	0	1	0	0	0	0	memukul
hoary	0	0	0	0	0	1	0	1	0	0	tua
hoax	1	0	1	0	0	1	0	1	1	0	kebohongan
hobby	0	0	0	0	1	0	1	0	0	0	hobi
hobo	0	0	0	0	0	1	0	1	0	0	batak
hog	0	0	1	0	0	1	0	0	0	0	babi
holiday	0	1	0	0	1	0	1	0	0	0	hari libur
holiness	0	1	0	1	1	0	1	0	1	1	kekudusan
hollow	0	0	0	0	0	1	0	1	0	0	kosong
holocaust	1	0	1	1	0	1	0	1	0	0	bencana
homeless	1	1	1	1	0	1	0	1	0	0	tunawisma
homesick	0	0	0	0	0	1	0	1	0	0	rindu
homework	0	0	0	1	0	0	0	0	0	0	pekerjaan rumah
homicidal	1	0	0	1	0	1	0	0	0	0	pembunuhan
homicide	1	0	1	1	0	1	0	1	0	0	pembunuhan
honest	1	0	1	1	1	0	1	1	0	1	jujur
honesty	0	0	0	0	0	0	1	0	0	1	kejujuran
honeymoon	0	1	0	0	1	0	1	0	1	1	bulan madu
honor	0	0	0	0	0	0	1	0	0	1	kehormatan
honorable	0	0	0	0	0	0	1	0	0	1	terhormat
hood	1	0	1	1	0	1	0	0	0	0	jilbab
hooded	0	0	0	1	0	0	0	0	0	0	berkerudung
hoot	1	0	1	0	0	1	0	0	0	0	tiupan
hope	0	1	0	0	1	0	1	0	1	1	harapan
hopeful	0	1	0	0	1	0	1	0	1	1	penuh harapan
hopeless	0	0	0	1	0	1	0	1	0	0	tanpa harapan
hopelessness	1	0	1	1	0	1	0	1	0	0	keputusasan
horde	0	0	0	0	0	1	0	0	1	0	gerombolan
horizon	0	1	0	0	0	0	1	0	0	0	cakrawala
horoscope	0	1	0	0	0	0	0	0	0	0	horoskop
horrible	1	0	1	1	0	1	0	0	0	0	mengerikan
horrid	1	0	1	1	0	1	0	1	0	0	mengerikan
horrific	1	0	1	1	0	1	0	1	0	0	mengerikan
horrified	0	0	0	1	0	1	0	0	0	0	ngeri
horrifying	0	0	1	1	0	1	0	1	0	0	mengerikan
horror	1	0	1	1	0	1	0	1	1	0	kengerian
horrors	0	0	0	1	0	1	0	1	0	0	kengerian
horse	0	0	0	0	0	0	0	0	0	1	kuda
hospice	0	0	0	0	0	0	0	1	0	0	rumah sakit
hospital	0	0	0	1	0	0	0	1	0	1	RSUD
hostage	1	0	0	1	0	1	0	0	0	0	sandera
hostile	1	0	1	1	0	1	0	0	0	0	agresif
hostilities	1	0	0	1	0	1	0	0	0	0	pertempuran
hostility	1	0	1	0	0	1	0	0	0	0	permusuhan
hot	1	0	0	0	0	0	0	0	0	0	panas
howl	1	0	1	1	0	1	0	1	1	0	melolong
huff	1	0	1	0	0	1	0	0	0	0	huff
hug	0	0	0	0	1	0	1	0	0	1	memeluk
hulk	0	0	1	0	0	0	0	0	0	0	raksasa
humanitarian	0	1	0	0	1	0	1	0	1	1	kemanusiaan
humanity	0	0	0	0	1	0	1	0	0	1	kemanusiaan
humble	0	0	1	0	0	1	1	1	0	0	rendah hati
humbled	0	0	0	0	0	0	1	1	0	0	rendah hati
humbug	1	0	1	0	0	1	0	1	0	0	omong kosong
humiliate	1	0	0	0	0	1	0	1	0	0	menghina
humiliating	0	0	1	0	0	1	0	0	0	0	memalukan
humiliation	0	0	1	0	0	1	0	1	0	0	penghinaan
humility	0	0	0	0	0	0	1	0	0	1	kerendahhatian
humorous	0	0	0	0	1	0	1	0	0	0	lucu
hungry	0	1	0	0	0	1	0	0	0	0	lapar
hunter	0	1	0	1	0	1	0	1	0	0	pemburu
hunting	1	1	0	1	0	1	0	0	0	0	memburu
hurrah	0	0	0	0	1	0	1	0	0	0	Hore
hurricane	0	0	0	1	0	1	0	0	0	0	badai
hurried	0	1	0	0	0	1	0	0	0	0	keburu
hurry	0	1	0	0	0	0	0	0	0	0	buru-buru
hurt	1	0	0	1	0	1	0	1	0	0	terluka
hurtful	1	0	1	1	0	1	0	1	0	0	menyakitkan
hurting	1	0	0	1	0	1	0	1	0	0	menyakiti
husbandry	0	0	0	0	0	0	1	0	0	1	peternakan
hut	0	0	0	0	0	0	1	1	0	0	pondok
hydra	0	0	0	1	0	1	0	0	0	0	ular naga
hydrocephalus	0	0	1	1	0	1	0	1	0	0	hidrosefalus
hymn	0	1	0	0	1	0	1	1	0	1	nyanyian pujian
hype	0	1	0	0	0	1	0	0	0	0	promosi sensasional
hypertrophy	0	0	1	1	0	0	0	0	1	0	hipertrofi
hypocrite	0	0	1	0	0	1	0	0	0	0	orang munafik
hypocritical	0	0	1	0	0	1	0	0	0	0	munafik
hypothesis	0	1	0	0	0	0	0	0	1	0	hipotesa
hysteria	0	0	0	1	0	1	0	0	0	0	histeri
hysterical	1	0	0	1	0	1	0	0	0	0	histeris
idiocy	1	0	1	0	0	1	0	1	0	0	kebodohan
idiot	0	0	1	0	0	1	0	0	0	0	bodoh
idiotic	1	0	1	0	0	1	0	0	0	0	bodoh
idolatry	0	0	1	1	0	1	0	0	0	0	pemujaan berhala
ignorant	0	0	1	0	0	1	0	0	0	0	kurang pengetahuan
ill	1	0	1	1	0	1	0	1	0	0	Saya akan
illegal	1	0	1	1	0	1	0	1	0	0	liar
illegality	1	0	1	1	0	1	0	0	0	0	ketidaksahan
illegitimate	1	0	1	1	0	1	0	1	1	0	Palsu
illicit	1	0	1	1	0	1	0	0	0	0	dilarang
illiterate	0	0	1	0	0	1	0	0	0	0	buta huruf
illness	0	0	0	1	0	1	0	1	0	0	penyakit
illuminate	0	1	0	0	1	0	1	0	1	0	menerangi
illumination	0	0	0	0	1	0	1	0	1	1	penerangan
illusion	0	0	0	0	0	1	0	0	1	0	ilusi
immaculate	0	0	0	0	1	0	1	0	0	1	sangat rapi
immature	0	1	0	0	0	1	0	0	0	0	belum dewasa
immaturity	1	1	0	0	0	1	0	0	0	0	ketidakdewasaan
immediacy	0	0	0	0	0	0	0	0	1	0	kesegeraan
immediately	0	1	0	0	0	1	1	0	0	0	langsung
immerse	0	1	0	1	1	0	1	0	1	1	membenamkan
immigrant	0	0	0	1	0	0	0	0	0	0	imigran
imminent	0	1	0	1	0	0	0	0	0	0	dekat
immoral	1	0	1	1	0	1	0	1	0	0	asusila
immorality	1	0	1	0	0	1	0	0	0	0	amoralitas
immortality	0	1	0	0	0	0	0	0	0	0	keabadian
immovable	0	0	0	0	0	1	1	0	0	1	tak tergoyahkan
immunization	0	0	0	0	0	0	0	0	0	1	imunisasi
impart	0	0	0	0	0	0	1	0	0	1	memberi
impartial	0	0	0	0	0	0	1	0	0	1	tidak memihak
impartiality	0	0	0	0	0	0	1	0	0	1	ketidakberpihakan
impatient	0	1	0	0	0	1	0	0	0	0	tidak sabar
impeach	0	0	1	1	0	1	0	0	0	0	mendakwa
impeccable	0	0	0	0	0	0	1	0	0	1	sempurna
impending	0	1	0	1	0	0	0	0	0	0	mendatang
impenetrable	0	0	0	0	0	0	0	0	0	1	tidak bisa ditembus
impermeable	1	0	0	1	0	0	0	0	0	0	kedap
implicate	1	0	0	0	0	1	0	0	0	0	melibatkan
impolite	0	0	1	0	0	1	0	0	0	0	tidak sopan
importance	0	1	0	0	0	0	1	0	0	0	pentingnya
important	0	0	0	0	0	0	1	0	0	1	penting
impossible	0	0	0	0	0	1	0	1	0	0	mustahil
impotence	1	0	0	1	0	1	0	1	0	0	ketidakmampuan
impressionable	0	0	0	0	0	0	0	0	0	1	mudah terpengaruh
imprisoned	1	0	1	1	0	1	0	1	0	0	dipenjara
imprisonment	1	0	1	1	0	1	0	1	0	0	hukuman penjara
improve	0	1	0	0	1	0	1	0	0	1	memperbaiki
improvement	0	0	0	0	1	0	1	0	0	1	peningkatan
improvisation	0	0	0	0	0	0	0	0	1	0	improvisasi
improvise	0	1	0	0	0	0	1	0	1	0	berimprovisasi
imprudent	0	0	0	0	0	1	0	1	0	0	lalai
impure	0	0	1	0	0	1	0	0	0	0	najis
impurity	0	0	1	0	0	1	0	0	0	0	ketidakmurnian
inability	0	0	0	0	0	1	0	1	0	0	ketidakmampuan
inadequate	0	0	0	0	0	1	0	1	0	0	tidak memadai
inadmissible	1	0	1	0	0	1	0	0	0	0	tidak dapat diterima
inappropriate	1	0	1	0	0	1	0	1	0	0	tidak pantas
inattention	1	0	0	0	0	1	0	0	0	0	kekurangan perhatian
inaugural	0	1	0	0	0	0	0	0	0	0	perdana
inauguration	0	1	0	0	1	0	1	0	0	1	inaugurasi
incarceration	1	0	1	1	0	1	0	1	0	0	penahanan
incase	1	0	1	1	0	1	0	1	0	0	dalam hal
incendiary	1	0	0	1	0	1	0	0	1	0	pembakar
incense	1	0	0	0	0	1	0	0	0	0	dupa
incest	1	0	1	1	0	1	0	1	0	0	inses
incestuous	0	0	1	0	0	1	0	0	0	0	sumbang
incident	0	0	0	0	0	0	0	0	1	0	kejadian
incite	1	1	0	1	0	1	0	0	0	0	menghasut
incline	0	0	0	0	0	0	0	0	0	1	lereng
inclusion	0	0	0	0	0	0	0	0	0	1	penyertaan
income	0	1	0	0	1	1	1	1	0	1	penghasilan
incompatible	1	0	1	0	0	1	0	1	0	0	tidak kompatibel
incompetent	1	0	0	0	0	1	0	1	0	0	tidak kompeten
incongruous	1	0	0	0	0	1	0	0	0	0	tidak sesuai
inconsequential	0	0	0	0	0	1	0	1	0	0	ngawur
inconsiderate	1	0	1	0	0	1	0	1	0	0	tidak pengertian
incontinence	0	0	0	0	0	0	0	0	1	0	inkontinensia
inconvenient	1	0	1	0	0	1	0	1	0	0	tidak nyaman
incredulous	1	0	1	0	0	1	0	0	0	0	tidak percaya
incrimination	0	0	0	1	0	1	0	1	0	0	tuduhan
incubus	0	0	1	1	0	1	0	0	0	0	syaitan
incurable	1	0	1	1	0	1	0	1	0	0	tak tersembuhkan
incursion	0	0	0	1	0	1	0	0	0	0	serangan
indecency	1	0	1	0	0	0	0	0	0	0	ketidaksenonohan
indecent	0	0	1	0	0	1	0	0	0	0	tidak senonoh
indefensible	0	0	0	1	0	1	0	0	0	0	tidak dapat dipertahankan
indelible	0	0	0	0	0	0	1	0	0	1	tak terhapuskan
indemnity	0	0	0	0	0	0	1	0	0	1	ganti rugi
indent	0	0	0	0	0	0	0	0	0	1	lekukan
indenture	1	0	0	0	0	1	0	0	0	0	perjanjian
independence	0	1	0	0	1	0	1	0	1	1	kemerdekaan
indestructible	0	0	0	0	0	0	1	0	0	1	tidak bisa dihancurkan
indict	1	0	0	1	0	1	0	0	0	0	mendakwa
indictment	0	0	0	1	0	1	0	0	0	0	dakwaan
indifference	1	0	1	1	0	1	0	1	0	0	pengabaian
indigent	0	0	0	0	0	1	0	1	0	0	miskin
indignant	1	0	0	0	0	1	0	0	0	0	marah
indignation	1	0	1	0	0	1	0	0	0	0	kemarahan
indivisible	0	0	0	0	0	0	0	0	0	1	tak terpisahkan
indoctrination	1	0	0	1	0	1	0	0	0	0	indoktrinasi
indomitable	0	0	0	1	0	0	1	0	0	0	gigih
ineffectual	0	0	1	0	0	1	0	0	0	0	tidak efektif
inefficiency	0	0	1	0	0	1	0	1	0	0	ketidakefisienan
inefficient	0	0	0	0	0	1	0	1	0	0	tidak efisien
inept	1	0	1	0	0	1	0	0	0	0	tidak kompeten
ineptitude	0	0	1	1	0	1	0	1	0	0	tindakan yg bodoh
inequality	1	0	0	1	0	1	0	1	0	0	ketidaksamaan
inexcusable	1	0	1	0	0	1	0	1	0	0	tidak bisa dimaafkan
inexplicable	0	0	0	0	0	1	0	0	1	0	tidak bisa dijelaskan
infallibility	0	0	0	0	0	0	0	0	0	1	infalibilitas
infamous	1	0	1	1	0	1	0	0	0	0	terkenal jahat
infamy	0	0	0	0	0	1	0	1	0	0	keburukan
infant	0	1	0	1	1	0	1	0	1	0	bayi
infanticide	1	1	1	1	0	1	0	1	0	0	pembunuhan anak
infantile	1	0	1	0	0	1	0	0	0	0	kekanak-kanakan
infarct	0	0	0	1	0	1	0	0	1	0	infark
infect	0	0	1	0	0	1	0	0	0	0	menulari
infection	0	0	0	1	0	1	0	0	0	0	infeksi
infectious	0	0	1	1	0	1	0	1	0	0	menular
inferior	0	0	0	0	0	1	0	1	0	0	lebih rendah
inferno	1	0	0	1	0	1	0	0	0	0	neraka
infertility	0	0	0	0	0	1	0	1	0	0	kemandulan
infestation	0	0	1	1	0	1	0	0	0	0	kutu
infidel	1	0	1	1	0	1	0	0	0	0	kafir
infidelity	1	0	1	1	0	1	0	1	0	0	ketidaksetiaan
infinity	0	1	0	0	1	0	1	0	0	1	ketakterbatasan
infirmity	0	0	0	1	0	1	0	0	0	0	kelemahan
inflation	0	0	0	1	0	1	0	0	0	0	inflasi
inflict	1	0	0	1	0	1	0	1	0	0	menimbulkan
infliction	0	0	0	1	0	1	0	1	0	0	penderitaan
influential	0	0	0	0	0	0	1	0	0	1	berpengaruh
inform	0	0	0	0	0	0	0	0	0	1	memberitahukan
infraction	1	0	0	0	0	1	0	0	0	0	pelanggaran
infrequent	0	0	0	0	0	0	0	0	1	0	jarang
inheritance	0	1	0	0	1	0	1	0	1	1	warisan
inhibit	1	0	1	0	0	1	0	1	0	0	menghalangi
inhospitable	0	0	0	0	0	1	0	1	0	0	tidak ramah
inhuman	1	0	1	1	0	1	0	1	0	0	tidak manusiawi
inhumanity	0	0	0	0	0	1	0	1	0	0	kebiadaban
inimical	1	0	0	0	0	1	0	1	0	0	bermusuhan
inimitable	0	0	0	0	0	0	1	0	0	1	yg tak ada bandingannya
iniquity	0	0	1	0	0	1	0	0	0	0	kesalahan
injection	0	0	0	1	0	0	0	0	0	0	injeksi
injure	1	0	0	1	0	1	0	1	0	0	melukai
injured	0	0	0	1	0	1	0	1	0	0	terluka
injurious	1	0	0	1	0	1	0	1	0	0	berbahaya
injury	1	0	0	1	0	1	0	1	0	0	cedera
injustice	1	0	0	0	0	1	0	0	0	0	ketidakadilan
inmate	0	0	1	1	0	1	0	0	0	0	tahanan
innocent	0	0	0	0	0	0	1	0	0	1	polos
inoculation	0	1	0	0	0	0	0	0	0	1	inokulasi
inoperative	1	0	0	0	0	1	0	0	0	0	yg tdk berlaku
inquiry	0	1	0	0	0	0	1	0	0	0	pertanyaan
insane	1	0	0	1	0	1	0	0	0	0	gila
insanity	1	0	1	1	0	1	0	1	0	0	penyakit jiwa
insecure	1	0	0	1	0	1	0	1	0	0	merasa tidak aman
insecurity	0	0	0	1	0	1	0	0	0	0	ketidakamanan
inseparable	0	0	0	0	1	0	1	0	0	1	tak terpisahkan
insidious	1	0	1	1	0	1	0	0	0	0	berbahaya
insignificant	1	0	0	0	0	1	0	1	0	0	tidak penting
insolvency	0	0	0	1	0	1	0	1	1	0	keadaan bangkrut
insolvent	0	0	0	1	0	1	0	1	0	1	bangkrut
inspiration	0	1	0	0	1	0	1	0	0	0	inspirasi
inspire	0	1	0	0	1	0	1	0	0	1	mengilhami
inspired	0	0	0	0	1	0	1	0	1	1	terinspirasi
instability	0	0	1	1	0	1	0	0	0	0	ketidakstabilan
install	0	1	0	0	0	0	0	0	0	0	Install
instinctive	1	0	1	1	0	0	1	0	0	0	naluriah
institute	0	0	0	0	0	0	0	0	0	1	lembaga
instruct	0	0	0	0	0	0	1	0	0	1	menginstruksikan
instruction	0	0	0	0	0	0	1	0	0	1	petunjuk
instructions	0	1	0	0	0	0	0	0	0	1	instruksi
instructor	0	1	0	0	0	0	1	0	0	1	pengajar
insufficiency	1	0	0	0	0	1	0	0	0	0	ketidakcukupan
insulation	0	0	0	0	0	0	0	0	0	1	isolasi
insult	1	0	1	0	0	1	0	1	1	0	menyinggung
insulting	1	0	1	1	0	1	0	1	0	0	menghina
insure	0	0	0	0	0	0	1	0	0	1	memastikan
insurmountable	0	0	0	1	0	1	0	1	0	0	tidak dapat diatasi
insurrection	1	0	0	0	0	1	0	0	0	0	pemberontakan
intact	0	0	0	0	0	0	1	0	0	1	utuh
integrity	0	0	0	0	0	0	1	0	0	1	integritas
intelligence	0	0	0	1	1	0	1	0	0	1	intelijen
intelligent	0	0	0	0	0	0	1	0	0	1	cerdas
intend	0	0	0	0	0	0	0	0	0	1	bermaksud
intended	0	1	0	0	0	0	1	0	0	0	disengaja
intense	1	0	1	1	1	1	1	0	1	1	intens
inter	0	0	0	0	0	1	0	1	0	0	antar
intercede	0	0	0	1	0	0	0	1	0	0	menengahi
intercession	0	0	0	0	0	0	0	0	0	1	perantaraan
interested	0	0	1	0	0	0	1	1	0	0	tertarik
interim	0	1	0	0	0	0	0	0	0	0	interim
interior	0	0	1	0	0	0	1	0	0	1	pedalaman
interment	0	0	0	0	0	1	0	1	0	0	pemakaman
interminable	1	1	0	0	0	1	1	0	0	0	tak berkesudahan
intermission	0	1	0	0	0	0	0	0	0	0	istirahat
interrogate	0	0	0	1	0	0	0	0	0	0	menanyai
interrogation	0	0	0	1	0	0	0	0	0	0	interogasi
interrupt	1	0	0	0	0	1	0	0	1	0	mengganggu
interrupted	0	0	0	0	0	1	0	1	0	0	terganggu
intervention	0	0	0	0	0	1	1	1	0	0	intervensi
interviewer	0	0	0	1	0	0	0	0	0	0	pewawancara
intestinal	0	0	1	0	0	0	0	0	0	0	usus
intimate	0	1	0	0	1	0	1	0	0	1	intim
intimately	0	1	0	1	1	0	0	0	0	0	secara intim
intimidate	0	0	0	1	0	1	0	0	0	0	mengancam
intimidation	1	0	0	1	0	1	0	0	0	0	intimidasi
intolerable	1	0	0	0	0	1	0	0	0	0	tak tertahankan
intolerance	1	0	1	1	0	1	0	0	0	0	intoleransi
intolerant	1	0	1	1	0	1	0	1	0	0	intoleran
intoxicated	0	0	1	0	0	1	0	0	0	0	mabuk
intractable	1	0	0	0	0	1	0	0	0	0	keras kepala
intrigue	0	1	0	1	0	1	0	0	1	0	intrik
intruder	1	0	0	1	0	1	0	0	1	0	pengacau
intrusion	0	0	0	1	0	1	0	0	0	0	intrusi
intrusive	1	0	1	1	0	1	0	0	1	0	mengganggu
intuition	0	0	0	0	0	0	1	0	0	1	intuisi
intuitively	0	1	0	0	0	0	0	0	0	0	secara intuitif
invade	1	0	0	1	0	1	0	1	1	0	menyerbu
invader	1	0	0	1	0	1	0	1	0	0	penyerbu
invalid	0	0	0	0	0	0	0	1	0	0	tidak sah
invasion	1	0	0	0	0	1	0	0	0	0	invasi
investigation	0	1	0	0	0	0	0	0	0	0	penyelidikan
invitation	0	1	0	0	0	0	1	0	0	0	undangan
invite	0	1	0	0	1	0	1	0	1	1	mengundang
inviting	0	1	0	0	1	0	1	0	1	1	mengundang
invocation	0	1	0	0	0	0	0	0	0	1	doa
invoke	0	1	0	0	0	0	0	0	0	0	memohon
involution	1	0	0	0	0	1	0	0	0	0	kerumitan
involvement	1	0	0	0	0	0	0	0	0	0	keterlibatan
irate	1	0	0	0	0	1	0	0	0	0	marah
ire	1	0	0	0	0	1	0	0	0	0	kemarahan
iris	0	0	0	1	0	0	0	0	0	0	iris
iron	0	0	0	0	0	0	1	0	0	1	besi
irrational	0	0	1	1	0	1	0	0	0	0	irasional
irreconcilable	1	0	0	1	0	1	0	1	0	0	tidak dapat didamaikan
irrefutable	0	0	0	0	0	0	1	0	0	1	tak terbantahkan
irreparable	0	0	0	1	0	1	0	1	0	0	tidak dapat diperbaiki
irritability	1	0	0	0	0	1	0	0	0	0	sifat lekas marah
irritable	1	0	0	0	0	1	0	0	0	0	rongseng
irritating	1	0	1	0	0	1	0	0	0	0	menjengkelkan
irritation	1	0	1	0	0	1	0	1	0	0	gangguan
isolate	0	0	0	0	0	0	0	1	0	0	memisahkan
isolated	0	0	0	1	0	1	0	1	0	0	terpencil
isolation	0	0	0	0	0	1	0	1	0	0	isolasi
jab	1	0	0	0	0	0	0	0	0	0	tusukan
jackpot	0	1	0	0	1	0	1	0	1	0	jackpot
jail	0	0	0	1	0	1	0	1	0	0	penjara
janitor	0	0	1	0	0	0	0	0	0	0	pesuruh
jarring	0	0	0	1	0	1	0	1	0	0	menggelegar
jaundice	0	0	0	1	0	1	0	0	0	0	penyakit kuning
jaws	0	0	0	1	0	0	0	0	0	0	mulut
jealous	1	0	1	0	0	1	0	0	0	0	cemburu
jealousy	1	0	1	1	0	1	0	1	0	0	kecemburuan
jeopardize	1	0	0	1	0	1	0	0	0	0	membahayakan
jeopardy	0	1	0	1	0	1	0	0	0	0	bahaya
jerk	1	0	0	0	0	0	0	0	1	0	berengsek
jest	0	0	0	0	1	0	1	0	1	0	bersenda gurau
john	0	0	1	0	0	1	0	0	0	0	john
joker	0	0	0	0	1	0	1	0	1	0	pelawak
jolt	0	0	0	0	0	0	0	0	1	0	sentakan
journalism	0	0	0	0	0	0	0	0	0	1	jurnalistik
journey	0	1	0	1	1	0	1	0	0	0	perjalanan
journeyman	0	0	0	0	0	0	0	0	0	1	pekerja harian
jovial	0	0	0	0	1	0	1	0	0	0	periang
joy	0	0	0	0	1	0	1	0	0	0	sukacita
joyful	0	0	0	0	1	0	1	0	0	1	gembira
joyous	0	0	0	0	1	0	1	0	0	0	riang
jubilant	0	0	0	0	1	0	1	0	1	1	bergembira sekali
jubilee	0	0	0	0	1	0	1	0	1	0	Yobel
judgment	0	0	0	0	0	0	0	0	1	0	pertimbangan
judicial	0	1	0	0	0	0	1	0	0	1	peradilan
judiciary	0	1	0	0	0	0	0	0	0	1	pengadilan
judicious	0	0	0	0	0	0	1	0	0	1	bijaksana
jump	0	0	0	0	1	0	1	0	0	0	melompat
jungle	0	0	0	1	0	0	0	0	0	0	Hutan
jurisprudence	0	0	0	0	0	0	0	1	0	0	yurisprudensi
jurist	0	0	0	0	0	0	0	0	0	1	ahli hukum
jury	0	0	0	0	0	0	0	0	0	1	juri
justice	0	0	0	0	0	0	1	0	0	1	keadilan
justifiable	0	0	0	0	0	0	1	0	0	1	dibenarkan
kennel	0	0	0	0	0	0	0	1	0	0	kandang
kerosene	0	0	0	1	0	0	0	0	0	0	minyak tanah
khan	0	0	0	1	0	0	0	0	0	1	khan
kick	1	0	0	0	0	1	0	0	0	0	tendangan
kicking	1	0	0	0	0	0	0	0	0	0	sepakan
kidnap	1	0	0	1	0	1	0	1	1	0	menculik
kill	0	0	0	1	0	1	0	1	0	0	membunuh
killing	1	0	0	1	0	1	0	1	0	0	pembunuhan
kind	0	0	0	0	1	0	1	0	0	1	jenis
kindred	0	1	0	0	1	0	1	0	0	1	keluarga
kiss	0	1	0	0	1	0	1	0	1	0	ciuman
kite	0	0	1	0	0	1	0	0	0	0	layang-layang
kitten	0	0	0	0	1	0	1	0	0	1	anak kucing
knell	0	0	0	1	0	1	0	1	0	0	tanda buruk
knickers	0	0	0	0	0	0	0	0	0	1	celana tanggung
kudos	0	0	0	0	1	0	1	0	0	0	pujian
label	0	0	0	0	0	0	0	0	0	1	label
labor	0	1	0	0	1	0	1	0	1	1	tenaga kerja
labored	0	0	0	0	0	1	0	1	0	0	bekerja keras
labyrinth	0	1	0	0	0	1	0	0	0	0	labirin
lace	1	0	0	1	0	1	1	1	0	1	renda
lagging	1	1	1	0	0	1	0	1	0	0	tertinggal
lamb	0	0	0	0	1	0	1	0	0	1	domba
lament	0	0	1	1	0	1	0	1	0	0	meratapi
lamenting	0	0	0	0	0	0	0	1	0	0	meratap
landmark	0	0	0	0	0	0	0	0	0	1	tengara
landslide	0	0	0	1	0	1	0	1	0	0	tanah longsor
languishing	0	0	0	1	0	1	0	1	0	0	mendekam
